left,c0,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c14,c15,c16,c17,c18,c19
pgn,0.9990683,0.99842536,0.99880433,0.9987354,0.99880046,0.99826443,0.99859196,0.99863386,0.9985285,0.99822533,0.9988189,0.99854106,0.99859834,0.99896777,0.99889386,0.99869215,0.9986845,0.9980877,0.9985142,0.9985995
pgz,0.9988804,0.99939156,0.9980892,0.99867946,0.99862516,0.998195,0.9994619,0.9992248,0.9993383,0.9992634,0.99886996,0.99918675,0.9995355,0.99899143,0.9990486,0.9992651,0.9991883,0.99937356,0.99933505,0.99896723
phe,0.99934065,0.99879336,0.99945927,0.9990428,0.99905205,0.99919426,0.9994521,0.99947774,0.99934125,0.9992963,0.9994043,0.9991546,0.9991299,0.9991976,0.99941236,0.99952734,0.9994217,0.9989602,0.9995048,0.9993068
phj,0.99948,0.99959993,0.9995584,0.9990412,0.9995062,0.999193,0.9992045,0.9992034,0.9989958,0.99953884,0.9991772,0.99924064,0.9993439,0.99937415,0.99907386,0.9992566,0.99951124,0.999434,0.9986681,0.9996773
phl,0.9993535,0.9989375,0.9992886,0.999407,0.9993608,0.9994991,0.9993473,0.99928325,0.9994797,0.99900126,0.9995187,0.99934196,0.99934316,0.99880123,0.99932146,0.99943167,0.9994637,0.99942553,0.99944067,0.99938107
pho,0.99921966,0.9989008,0.9991659,0.9991753,0.99947923,0.99952024,0.9993266,0.9992285,0.99941957,0.99912554,0.99914926,0.9991784,0.9994595,0.9991269,0.9994981,0.9994724,0.99906003,0.9992107,0.9989195,0.99819505
phs,0.9995075,0.9991387,0.99948084,0.9980897,0.99964225,0.99946797,0.99907863,0.9995072,0.9993926,0.9995415,0.99897945,0.9993991,0.9992541,0.9995443,0.9989822,0.999155,0.998616,0.99843574,0.99874336,0.999029
phz,0.99907726,0.9988661,0.99875,0.99926734,0.9990284,0.99871314,0.998901,0.99905396,0.999203,0.99866986,0.9992582,0.9987248,0.9990971,0.9991008,0.99920696,0.9990946,0.9989511,0.9989667,0.999275,0.999141
pip,0.9985784,0.99874336,0.998327,0.9991355,0.9988934,0.9988632,0.99872947,0.9989661,0.9987655,0.9991097,0.99883175,0.9986845,0.99876237,0.9991082,0.9987421,0.99881786,0.9989651,0.99901265,0.9991996,0.9989315
piq,0.9986956,0.9993938,0.9993527,0.9990647,0.99960244,0.999401,0.99937665,0.99914694,0.9991189,0.9994737,0.9989599,0.99910665,0.9994879,0.9994206,0.9994952,0.99922705,0.9995035,0.9993286,0.9992761,0.99929583
pis,0.99911433,0.9993704,0.99866474,0.9991734,0.999486,0.99919415,0.99929464,0.99941254,0.9991496,0.998857,0.9994889,0.99918276,0.9989766,0.9991247,0.9994465,0.9994771,0.9993864,0.99930966,0.99888533,0.99932396
pjh,0.99831516,0.9984102,0.9987133,0.9982592,0.9986495,0.99895275,0.9981692,0.9985641,0.9987164,0.99855864,0.9984757,0.9984998,0.99855745,0.9982588,0.99835014,0.9987498,0.997947,0.9986459,0.9985966,0.9986655
pki,0.99922186,0.9993349,0.9993248,0.9993823,0.99933124,0.9994502,0.9990178,0.9992473,0.99899733,0.9991659,0.9993649,0.99916005,0.99932545,0.9991475,0.99949,0.9991378,0.999514,0.9994343,0.9994253,0.99928296
pkw,0.9992162,0.999493,0.99940044,0.9988358,0.99935126,0.99932873,0.9993845,0.9993093,0.99943066,0.99936557,0.9993137,0.99959755,0.9994746,0.9990748,0.9992976,0.99864745,0.9994431,0.9990328,0.999431,0.99939203
pla,0.99902934,0.99926573,0.99908173,0.9994712,0.9991025,0.9990487,0.9990493,0.99914455,0.9991973,0.9992243,0.99954844,0.99941015,0.99875623,0.9991018,0.9992568,0.9988157,0.99948424,0.99778473,0.9994049,0.9989628
ple,0.9991541,0.99951506,0.9990616,0.99946046,0.9990228,0.99938977,0.99891245,0.9993703,0.99943554,0.9993614,0.9993343,0.9990809,0.9994895,0.9993006,0.99941885,0.99901867,0.99800134,0.99942315,0.99921715,0.9989036
plu,0.9990787,0.9993802,0.99915576,0.99893117,0.9993383,0.9990741,0.9993367,0.9990509,0.9988932,0.9993934,0.9991174,0.9990628,0.99801636,0.9988246,0.9993694,0.9992392,0.9993995,0.9978928,0.9989519,0.9993038
plx,0.9992298,0.9987099,0.9987545,0.9987301,0.9990649,0.9992533,0.99918056,0.9990517,0.99923515,0.99875665,0.999376,0.99916536,0.99915797,0.9983319,0.998936,0.9992767,0.99923867,0.9992181,0.99898714,0.998653
pnj,0.9993919,0.99860144,0.9986828,0.99897516,0.9992231,0.9993915,0.99933225,0.999032,0.99945444,0.9988413,0.9990728,0.9992186,0.9992056,0.999236,0.99906856,0.99926794,0.9986221,0.9989476,0.9991952,0.9994736
pno,0.9992124,0.9993353,0.99911016,0.99833435,0.9995319,0.9993332,0.99939656,0.999014,0.9993024,0.99918866,0.9993846,0.99940836,0.9993528,0.9992482,0.99944776,0.99935126,0.9991709,0.999619,0.9992982,0.9994842
pnv,0.99907035,0.9992307,0.99924755,0.9990177,0.9991056,0.99926454,0.99921536,0.99931365,0.99922544,0.9992415,0.9993767,0.99937916,0.999151,0.9992565,0.99916184,0.99888206,0.9990434,0.9992715,0.99930716,0.99919975
poa,0.99927187,0.99878484,0.9988059,0.99906814,0.9992547,0.9991156,0.9988539,0.9991285,0.99929523,0.9989614,0.9989381,0.9990951,0.99907655,0.9992131,0.99963516,0.9987562,0.99959004,0.99902594,0.9992762,0.9989435
poo,0.99827707,0.99918365,0.99898505,0.9989929,0.9993025,0.9991007,0.99881256,0.99910074,0.99902666,0.9992963,0.99929345,0.9990135,0.99891025,0.9992004,0.99908763,0.9990264,0.9989348,0.9989954,0.99907243,0.9987364
pou,0.99904716,0.99921584,0.9989469,0.9990689,0.9993224,0.99937505,0.99913245,0.9981913,0.99900675,0.99927723,0.9990277,0.9993044,0.99953896,0.9992436,0.99888116,0.9992483,0.99923533,0.9995615,0.9990436,0.99913853
pph,0.99930096,0.9991611,0.9991395,0.9994027,0.999231,0.99921227,0.9991486,0.99945176,0.9992484,0.9993062,0.9994394,0.99920654,0.99898815,0.99920344,0.9991916,0.9994949,0.99956083,0.99889034,0.99930763,0.999286
ppi,0.9991777,0.9991162,0.9990872,0.9989731,0.9990919,0.9990484,0.9988663,0.99844456,0.9993327,0.9991305,0.99905586,0.99926597,0.9988222,0.99888587,0.9990285,0.9991735,0.999308,0.99925333,0.9991863,0.999449
ppy,0.99911684,0.999331,0.9991752,0.9992583,0.99931765,0.99952275,0.9992341,0.99951184,0.99940264,0.99928075,0.99915415,0.9994178,0.999321,0.9996069,0.9992594,0.99939215,0.99911183,0.9991275,0.999183,0.9991565
pqe,0.9988187,0.9986615,0.9985998,0.99864024,0.99857914,0.99868906,0.99851835,0.99845964,0.9987646,0.9987848,0.9977938,0.99888426,0.99864626,0.9985087,0.9988558,0.9990733,0.99813277,0.9987327,0.9994783,0.9989886
pql,0.9993288,0.99970275,0.9986001,0.99882287,0.99872565,0.9990078,0.99900395,0.99902743,0.998699,0.99903226,0.999079,0.99931747,0.9991205,0.9981953,0.9993485,0.99918234,0.9990369,0.99911267,0.99923927,0.99905455
prc,0.99914634,0.9988579,0.9986441,0.9987124,0.99903345,0.9989531,0.99909055,0.99928296,0.9987636,0.99925214,0.9989216,0.9986939,0.99878716,0.9991179,0.9990494,0.9990608,0.9990516,0.9990841,0.9988671,0.99898213
prp,0.9993896,0.99944293,0.9993795,0.9989091,0.99911696,0.9991878,0.9991158,0.9989173,0.99795914,0.9992849,0.99868834,0.99923784,0.9990918,0.9992408,0.99929816,0.99836564,0.9993657,0.99942183,0.99907386,0.9989852
psp,0.9989024,0.9987699,0.9993888,0.9990261,0.998947,0.9993465,0.99941,0.9987416,0.999125,0.99925125,0.999264,0.9992539,0.9981799,0.998796,0.9990703,0.9991424,0.99868095,0.9992058,0.99908286,0.99879265
psr,0.999218,0.9988971,0.99899495,0.9993978,0.99912316,0.9991752,0.99879223,0.9991992,0.9986584,0.9988679,0.99896127,0.9995642,0.9992308,0.99882084,0.9990539,0.99915326,0.9985715,0.99901605,0.99904853,0.99895483
psy,0.99865544,0.99901325,0.99927145,0.99896073,0.9988215,0.9983941,0.99880564,0.9992453,0.99889505,0.99931204,0.9990722,0.9990162,0.9989021,0.9991753,0.9992404,0.99919355,0.99894375,0.9990958,0.9989723,0.99885297
pta,0.99881434,0.99904966,0.99935734,0.9985333,0.99904424,0.9992148,0.9990884,0.9987986,0.99911505,0.99906063,0.9990376,0.9992513,0.9988172,0.9992637,0.99928975,0.99890256,0.9990244,0.9987097,0.9988764,0.9990058
ptj,0.9994273,0.9988931,0.99940896,0.99949074,0.9987911,0.9993247,0.99875796,0.99957895,0.999364,0.9990376,0.9994118,0.9990798,0.9991021,0.99948376,0.9994713,0.9991314,0.9993485,0.99957997,0.9993184,0.9993546
pto,0.99906975,0.99941576,0.99927473,0.9990494,0.99930036,0.99842316,0.9995667,0.9990034,0.99933934,0.9990523,0.99926376,0.9982112,0.9993423,0.9993128,0.99935436,0.99872965,0.999256,0.9987634,0.999507,0.9990347
ptq,0.9982435,0.99796796,0.9986794,0.9983544,0.99852914,0.9986804,0.9984714,0.9983284,0.9978538,0.99841523,0.99829835,0.9983462,0.9985374,0.9982563,0.9971719,0.9985559,0.99850357,0.99818945,0.9981123,0.9975406
ptw,0.9990734,0.99910617,0.9993514,0.9990455,0.99890906,0.9992715,0.99927,0.99905217,0.9991749,0.99902594,0.99888456,0.9990988,0.99934584,0.99892235,0.99871707,0.9992223,0.9988524,0.99862325,0.9989619,0.9990896
puq,0.9994638,0.9991386,0.9992763,0.9987993,0.99907506,0.9995273,0.9994948,0.9994704,0.9993539,0.9992193,0.9990778,0.9994036,0.99934536,0.99905896,0.99947095,0.999456,0.9994793,0.9993802,0.9993811,0.999324
pvc,0.99930936,0.9990529,0.9988192,0.99934953,0.99883264,0.9989902,0.9992256,0.99897045,0.99882567,0.9991658,0.9992383,0.9991876,0.9993621,0.99923885,0.9992354,0.9991891,0.9990505,0.9988457,0.9993924,0.9991942
pvk,0.9994049,0.99878454,0.99926305,0.9995831,0.99940664,0.99885607,0.99939,0.9992262,0.9993798,0.9994575,0.9994273,0.99924135,0.99860793,0.99904454,0.9993952,0.99952126,0.99932414,0.99934924,0.99929076,0.9993676
pvl,0.99939334,0.9992573,0.9991349,0.9990419,0.9992865,0.9991912,0.99913913,0.9991944,0.99934065,0.99895346,0.9992862,0.99907005,0.9994818,0.9993236,0.9992206,0.99926364,0.9992257,0.99914885,0.99940026,0.9993585
pvo,0.9990053,0.9993041,0.9990883,0.9987211,0.9991733,0.9993844,0.9990282,0.9992342,0.9990324,0.99906135,0.9991361,0.9994009,0.9966953,0.99916136,0.998774,0.99906695,0.999283,0.99913013,0.99921644,0.9990441
pvv,0.999153,0.9992214,0.9991939,0.9993515,0.9993187,0.99891734,0.9989716,0.9989301,0.9987712,0.99870396,0.99928105,0.9987564,0.9991448,0.99952674,0.99923337,0.9993535,0.99925375,0.99864423,0.9992788,0.9994912
pvz,0.997905,0.99921876,0.9990749,0.9991126,0.99950075,0.999219,0.9993665,0.9992955,0.99917185,0.9990886,0.99875975,0.99937713,0.99925315,0.99925166,0.9993566,0.9992404,0.99954337,0.99929035,0.99863976,0.99913335
pwm,0.99898684,0.99933743,0.99928886,0.9991153,0.9992863,0.99896073,0.9993332,0.9988377,0.9991102,0.9995094,0.9990996,0.9989906,0.9992172,0.9984199,0.9989784,0.9993552,0.99927115,0.99930686,0.9992892,0.99925023
pyf,0.99937516,0.99911547,0.99920094,0.9992725,0.99922335,0.9993638,0.9989989,0.99910605,0.99886274,0.99918985,0.99886847,0.9989699,0.9992406,0.99919796,0.9991903,0.99953413,0.9993831,0.99929196,0.99924034,0.9985509
pyr,0.9993709,0.99914217,0.9991305,0.99878955,0.9992985,0.99944395,0.99947524,0.9989058,0.9991864,0.9992911,0.999375,0.999362,0.9992096,0.9993794,0.99918675,0.99937844,0.99936366,0.9992949,0.9993298,0.99943984
pyu,0.9986963,0.9989193,0.9985403,0.99879676,0.9992114,0.99911773,0.9986071,0.99907064,0.99872303,0.99904805,0.99911475,0.99856484,0.998824,0.99901605,0.99898136,0.9991344,0.9988241,0.9988599,0.9989618,0.9987182
pyy,0.9994832,0.9990672,0.9993209,0.99828357,0.99924695,0.9992969,0.9987025,0.999151,0.99923736,0.99889064,0.9991721,0.99942315,0.9989704,0.9989203,0.9990297,0.9988633,0.9990148,0.99924827,0.9994031,0.9988362
pzi,0.9990864,0.99922633,0.99939406,0.998961,0.9993224,0.9992073,0.9993624,0.99897814,0.9992758,0.9989794,0.99927974,0.99925876,0.99928355,0.99928916,0.9993856,0.9991067,0.9990317,0.99921983,0.99906886,0.9990624
pzt,0.9992006,0.9989506,0.99912703,0.9991718,0.99875265,0.99919224,0.9993084,0.9993018,0.9992333,0.9992622,0.998968,0.9989635,0.99896806,0.9992262,0.99953365,0.9993578,0.99945724,0.9993303,0.99883103,0.99915797
qab,0.9985824,0.9991231,0.9993193,0.99925053,0.9990056,0.99850416,0.99968785,0.99890345,0.9990868,0.99917334,0.998983,0.9989884,0.99908066,0.9987042,0.99907124,0.9991214,0.99908525,0.9993166,0.9991776,0.9990238
qaf,0.9990399,0.99880505,0.99923086,0.99946475,0.9993916,0.998846,0.9993448,0.9985051,0.99925643,0.9988333,0.99918354,0.9993411,0.9990445,0.9993624,0.9995127,0.999354,0.9992868,0.99796075,0.99942476,0.9990262
qag,0.99919593,0.9994423,0.99911493,0.9991489,0.999477,0.9993072,0.99922585,0.9992652,0.9992796,0.999353,0.9994083,0.99940014,0.9991585,0.999042,0.9992417,0.9996027,0.9990582,0.9990971,0.9993753,0.9991751
qcc,0.9988469,0.9988078,0.9990254,0.99901354,0.99947846,0.9994285,0.9987159,0.999073,0.99906033,0.9991301,0.9990233,0.9989866,0.99940467,0.9990766,0.9987824,0.99864626,0.99876785,0.99910015,0.99879205,0.9989537
qcl,0.9988606,0.99923474,0.99875784,0.99908566,0.99929506,0.9990612,0.9993237,0.99927634,0.9993081,0.9991519,0.99923116,0.99908113,0.9989907,0.9987614,0.99917465,0.9993548,0.9995255,0.99927676,0.99943095,0.9991048
qco,0.99937713,0.9989142,0.9988509,0.9992242,0.9987869,0.99876744,0.9986945,0.9991591,0.99859196,0.99906,0.99885917,0.9988308,0.99907565,0.99913156,0.999197,0.9994191,0.99915004,0.9988868,0.9989677,0.9991619
qcq,0.99933195,0.99910796,0.9992262,0.99897254,0.99903995,0.9991957,0.9992988,0.9992411,0.9990098,0.99948215,0.99920183,0.999479,0.9990389,0.9994693,0.99929327,0.9992641,0.99901956,0.999277,0.9992821,0.99872506
qda,0.99942636,0.9990635,0.9992727,0.9993381,0.99917793,0.99932104,0.99942315,0.9993932,0.99896634,0.99947286,0.9994681,0.99903363,0.99926615,0.99930143,0.9994618,0.9993175,0.99920577,0.99917775,0.999398,0.99933845
qdg,0.9996219,0.9990176,0.9989993,0.9993442,0.99922705,0.99948066,0.99800956,0.99953467,0.9993956,0.999517,0.9994494,0.9991858,0.99934435,0.9995381,0.9993695,0.9979404,0.99946374,0.99919724,0.9994909,0.99924195
qdl,0.9993438,0.9992446,0.9992472,0.9993144,0.99909794,0.99929297,0.9993108,0.9991139,0.9992367,0.99941754,0.9991915,0.99906886,0.99940294,0.9994066,0.99872,0.9993285,0.9993334,0.9991818,0.99945885,0.9996013
qdo,0.999308,0.9990941,0.99872166,0.99904054,0.99918944,0.99895966,0.9988208,0.998929,0.9986477,0.9988365,0.9993017,0.99788016,0.9989719,0.9992864,0.9992991,0.9988955,0.99826044,0.9989451,0.99901295,0.99929994
qdp,0.9991511,0.9991021,0.9985999,0.9992374,0.9991381,0.9994377,0.999568,0.9989188,0.9993317,0.9990697,0.99919415,0.9990437,0.998923,0.9993397,0.99816066,0.99882317,0.9991162,0.9991288,0.9988738,0.9991975
qdt,0.9989975,0.99879754,0.9990244,0.9989738,0.9989238,0.99865294,0.9992504,0.9989921,0.9989041,0.998561,0.9986522,0.99918437,0.99900174,0.99915737,0.9985262,0.99921983,0.99879324,0.9985265,0.99901783,0.9991152
qdu,0.99882674,0.99885714,0.99856186,0.99890417,0.9986215,0.9986733,0.9983548,0.99891424,0.99872285,0.9987969,0.99837965,0.99888945,0.9991958,0.9990701,0.9990982,0.99893427,0.99869716,0.99926996,0.99908966,0.9986725
qdw,0.9992802,0.9993041,0.9992621,0.9993551,0.9996575,0.9993034,0.99928284,0.9990357,0.99931633,0.9990848,0.998941,0.99930805,0.9993095,0.9989866,0.99913156,0.99930286,0.9994291,0.9994398,0.9987626,0.99908876
qei,0.99907726,0.99894816,0.99908197,0.9993087,0.99877775,0.99939173,0.99924374,0.999374,0.9988151,0.9991103,0.9991508,0.997392,0.9987966,0.9994147,0.9992617,0.998917,0.9992312,0.9993876,0.9987961,0.9989044
qel,0.99921596,0.99917895,0.99863565,0.99784,0.9988922,0.9985971,0.999159,0.99939513,0.9992807,0.9994094,0.9993832,0.99933827,0.999459,0.99926114,0.99933684,0.9992177,0.99901533,0.9992801,0.99931514,0.99911857
qer,0.9994337,0.9995371,0.99916977,0.9992584,0.99933124,0.99909854,0.9992335,0.9991776,0.9986824,0.999504,0.999153,0.9993068,0.99932176,0.9994798,0.99914366,0.99921715,0.99912226,0.99896204,0.9989673,0.9992724
qfn,0.99782205,0.9988738,0.99831635,0.99855494,0.9985069,0.99837697,0.99834025,0.9983961,0.9986386,0.9986809,0.99850935,0.99832386,0.9983345,0.9984969,0.99886847,0.9985081,0.9986907,0.99871063,0.99854255,0.998776
qfp,0.9987538,0.9993322,0.9989891,0.9989448,0.9987141,0.9994499,0.99869037,0.9991884,0.99920255,0.99884903,0.99887294,0.9986582,0.99900913,0.99879724,0.99887466,0.99884313,0.9989604,0.99912965,0.99897194,0.99882823
qfw,0.99902123,0.9990554,0.9989016,0.99892855,0.9990624,0.99937844,0.99897754,0.9993011,0.9991358,0.99878097,0.9991053,0.9990699,0.99915814,0.9985763,0.99919057,0.9992434,0.9991692,0.9988519,0.9988377,0.9992315
qgw,0.9994801,0.999244,0.9994981,0.99942815,0.99944735,0.99936295,0.9991851,0.9994322,0.999257,0.99935055,0.9993261,0.9990665,0.9993858,0.99919474,0.99953854,0.99913454,0.99911886,0.999606,0.9995619,0.9994892
qhb,0.99815464,0.99884564,0.9987005,0.9987205,0.99876416,0.99864274,0.9987893,0.99875104,0.9987567,0.99877036,0.99883556,0.999079,0.99881816,0.9986918,0.99862355,0.9989605,0.99843323,0.9986734,0.9985908,0.9987389
qho,0.9991031,0.9991374,0.99908686,0.9961306,0.99899995,0.9991276,0.9989917,0.99899113,0.99942315,0.9997263,0.9991275,0.99923825,0.999359,0.9990401,0.9993136,0.99920577,0.99912906,0.9993363,0.99920684,0.99907255
qhp,0.99944645,0.99834824,0.9994374,0.9995303,0.9992604,0.9992562,0.9991926,0.9995707,0.99900997,0.9987432,0.9994652,0.9995019,0.99925995,0.9993233,0.9994359,0.99879265,0.998888,0.99926114,0.9994155,0.99949956
qhq,0.9992349,0.99922,0.9994216,0.99925,0.99946785,0.99926496,0.9994339,0.9993834,0.99936277,0.99936426,0.9991004,0.99925154,0.9992744,0.9994471,0.99928564,0.9995737,0.9991956,0.99903375,0.999215,0.9994687
qhw,0.9990072,0.99928325,0.999187,0.99885887,0.9991915,0.9993529,0.9993532,0.99949515,0.9991522,0.9991726,0.9991705,0.9991043,0.9991135,0.99934167,0.99869406,0.99937093,0.9991572,0.99901,0.9992054,0.9991785
qib,0.99927783,0.9991937,0.99936044,0.99927175,0.99951017,0.9990894,0.9986532,0.99869794,0.9990733,0.99919593,0.99904364,0.9992164,0.99955505,0.9992387,0.9993367,0.99920636,0.99904513,0.9992522,0.9994595,0.99900985
qig,0.9991598,0.9989463,0.99886656,0.9992107,0.9994054,0.9991696,0.9993925,0.9993216,0.99917746,0.99900377,0.9993055,0.9986793,0.9992788,0.9988596,0.9991251,0.999031,0.99931693,0.99923956,0.99911034,0.9991869
qik,0.99911875,0.9991242,0.9991666,0.99891794,0.9990771,0.9991328,0.9989163,0.9990199,0.9993468,0.9990868,0.99927914,0.9993793,0.9992395,0.99909866,0.99888307,0.99861324,0.99908227,0.999018,0.99928105,0.9991734
qil,0.9989933,0.9992641,0.99943674,0.999147,0.9990015,0.99860054,0.99907124,0.9990988,0.99901354,0.99930394,0.9989461,0.99910307,0.99890196,0.99887383,0.9991754,0.99926263,0.9989809,0.9987674,0.99828863,0.9990343
qin,0.9992498,0.9993347,0.9989776,0.9994628,0.9990367,0.99896604,0.9991604,0.9991857,0.999354,0.999199,0.99896336,0.99904907,0.9990116,0.9991444,0.99907327,0.9989542,0.99941325,0.99949133,0.9993436,0.99893063
qiq,0.9987413,0.99913764,0.9987631,0.9989357,0.998984,0.9989874,0.99878556,0.9988966,0.9980081,0.9990084,0.99915123,0.9988643,0.99830484,0.9991131,0.9989207,0.99909455,0.99900734,0.9989147,0.9990463,0.9990528
qiu,0.99872583,0.9990525,0.99922717,0.9993076,0.9993541,0.9990287,0.999395,0.99907345,0.9986893,0.99913406,0.99853504,0.99922633,0.99926925,0.9990774,0.99845845,0.99967957,0.9990895,0.9994308,0.99905765,0.9992248
qix,0.9990627,0.9988765,0.9991744,0.9988242,0.99946696,0.99931026,0.9995301,0.99942017,0.9994882,0.99847233,0.99912196,0.9992656,0.99854696,0.99949014,0.99917424,0.99864846,0.9990723,0.999465,0.9992459,0.998996
qkc,0.9991417,0.999001,0.99907005,0.9994868,0.99905694,0.9992751,0.9991384,0.9993339,0.9993174,0.9984958,0.99933964,0.99914646,0.9990755,0.99931026,0.9992715,0.99920595,0.9990837,0.9988296,0.9990621,0.99927044
qkj,0.9991978,0.99947876,0.99914,0.9993715,0.9991405,0.9993266,0.9993676,0.9993277,0.99944437,0.99862385,0.99926615,0.9991987,0.99937487,0.9994552,0.9995623,0.99948287,0.99919355,0.9993683,0.9989853,0.99905837
qkk,0.9996494,0.9980051,0.99952686,0.9994415,0.9994998,0.99926674,0.99944437,0.9996711,0.9978404,0.99954975,0.9996253,0.99926853,0.9992074,0.9995827,0.99948704,0.9994342,0.9994307,0.9995411,0.9989028,0.9993947
qkn,0.9995109,0.9993743,0.99932206,0.99909097,0.9994329,0.99948704,0.9993745,0.9993947,0.9995488,0.9990641,0.99941325,0.999124,0.99922705,0.9992975,0.99937946,0.9994106,0.9988276,0.99939275,0.9992817,0.9994143
qkw,0.999449,0.99906504,0.99921525,0.9995786,0.99920213,0.9994291,0.9993027,0.99944717,0.9995175,0.99932766,0.99920595,0.9995364,0.99942267,0.9994268,0.99911517,0.99911875,0.9992282,0.99931437,0.9989732,0.99947935
qlf,0.999318,0.9993768,0.9991683,0.998964,0.9990406,0.99939954,0.9993255,0.9990292,0.9981864,0.9988482,0.99914134,0.99877137,0.9991957,0.999375,0.9990312,0.9992281,0.9985299,0.99928534,0.99922365,0.9993986
qlk,0.9988241,0.9992051,0.9989325,0.99908316,0.99869585,0.9991106,0.99901175,0.99893117,0.9987896,0.9990338,0.9987595,0.9991624,0.99895984,0.9992702,0.99922365,0.9989451,0.99915016,0.99873793,0.99892366,0.999081
qme,0.9991058,0.9986851,0.99917895,0.9989512,0.99920684,0.999005,0.9991821,0.9987459,0.9990451,0.99926805,0.998771,0.9991473,0.9989447,0.99893117,0.9992986,0.9988866,0.9991193,0.9993199,0.99911535,0.9986186
qmh,0.9990385,0.9986272,0.99841356,0.9987898,0.99864197,0.99871194,0.99876857,0.9986834,0.9987384,0.9989549,0.99922836,0.9992002,0.99868596,0.9986477,0.99911463,0.99905914,0.9988943,0.9991436,0.99897444,0.99916184
qmi,0.9993069,0.99904895,0.99825484,0.9992982,0.9992778,0.9992665,0.9985857,0.9990451,0.998927,0.99867684,0.9992318,0.9992222,0.9987952,0.99942493,0.99917257,0.9987755,0.9997669,0.99917483,0.9989853,0.9992158
qmj,0.9992305,0.999272,0.9982172,0.99884266,0.9989599,0.99921024,0.9992218,0.9990337,0.9987106,0.9987146,0.9990309,0.99928355,0.99922115,0.9983306,0.9994647,0.99924535,0.99882984,0.9990953,0.9992327,0.9990752
qmw,0.99925876,0.99945843,0.99850035,0.9992103,0.9995683,0.9994073,0.9994441,0.99963105,0.9995119,0.9993919,0.9992934,0.9989841,0.9992069,0.99925756,0.9993236,0.9991232,0.99952936,0.9991605,0.99915665,0.9993329
qnd,0.99916357,0.9992331,0.9993154,0.9987286,0.9988331,0.9994085,0.9988911,0.99919325,0.998458,0.9989066,0.999252,0.9982321,0.9994064,0.9990797,0.99928594,0.99898773,0.9991113,0.9988878,0.999355,0.99904186
