left,c0,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c14,c15,c16,c17,c18,c19
mph,0.26894325,0.09704838,0.30634677,0.9459146,0.14321584,0.36945686,0.24064657,0.36342576,0.13115525,0.9599929,0.30494335,0.17641903,0.9697206,0.18787433,0.18619005,0.14687434,0.12148078,0.962134,0.3070696,0.2544955
mpi,0.2139666,0.08173542,0.1754792,0.59112346,0.8358953,0.29798573,0.38923353,0.10900889,0.08974861,0.6872477,0.3157037,0.71933186,0.31699857,0.15044281,0.66166794,0.85972464,0.6187475,0.2440576,0.6950256,0.23950788
mpk,0.5112098,0.65752983,0.13506776,0.61569035,0.5857333,0.14339766,0.17733335,0.12697604,0.7383132,0.73104644,0.27830112,0.28220677,0.35848138,0.6625881,0.70127064,0.12618026,0.34591034,0.7314363,0.3073793,0.64533806
mps,0.20831639,0.10924198,0.20720245,0.20677473,0.13682142,0.22093233,0.38258612,0.5094314,0.54385006,0.19259045,0.47706002,0.13690129,0.24277076,0.4655006,0.12271894,0.20697853,0.6124134,0.7224596,0.20544437,0.4269877
mpt,0.5925298,0.6098653,0.7221748,0.5821605,0.7211111,0.372792,0.36670464,0.6514782,0.384977,0.38131753,0.36851966,0.68901515,0.38142484,0.6646396,0.6343694,0.25780624,0.3982191,0.17290506,0.64490294,0.60882604
mqb,0.40498626,0.6834245,0.64131796,0.88734305,0.21695179,0.57025397,0.23241077,0.5320085,0.28893697,0.52543086,0.50242484,0.6613145,0.36201096,0.18912727,0.32222643,0.42627886,0.18290769,0.8167912,0.39271033,0.5688772
mqg,0.7440834,0.17711462,0.4968922,0.96354294,0.71427745,0.77395153,0.21342593,0.32819158,0.8974774,0.115804106,0.72570133,0.46444994,0.8388036,0.4380229,0.18009523,0.75062287,0.038182084,0.7510356,0.15622963,0.44664323
mqx,0.06305843,0.33235833,0.22493403,0.37951982,0.23996356,0.2061189,0.13544524,0.53880596,0.04975311,0.70084697,0.74955785,0.6421673,0.4594647,0.5855088,0.075623035,0.28915963,0.4368205,0.7712623,0.4086873,0.051980138
mqy,0.45336205,0.46229088,0.49099195,0.19760929,0.050766952,0.32845896,0.31012338,0.6246026,0.29888606,0.5206581,0.61181897,0.5155148,0.48355067,0.87083715,0.17013533,0.8804922,0.5216063,0.50334185,0.85617226,0.10802382
mrk,0.37254015,0.17722893,0.29925555,0.83086467,0.13226613,0.4559661,0.25873375,0.34490213,0.16608144,0.60147655,0.8610285,0.9290222,0.634064,0.7735404,0.23907845,0.20330605,0.17759572,0.44865334,0.5028307,0.8923836
mru,0.54982877,0.55989206,0.17377819,0.25279248,0.8360095,0.30407953,0.13426366,0.46923587,0.42498472,0.52103114,0.16422579,0.056408443,0.059578978,0.6239139,0.047876544,0.63902277,0.83023685,0.41415948,0.0932489,0.24878465
msg,0.7615144,0.9151108,0.30683362,0.65498376,0.60544366,0.18790194,0.1945166,0.17108989,0.38487598,0.15511084,0.26894718,0.59282595,0.6984453,0.57575685,0.574412,0.72977555,0.1353291,0.20128402,0.2407676,0.23042977
msj,0.2233795,0.060462117,0.28048578,0.61391795,0.072864115,0.47579798,0.19060105,0.17684275,0.52316916,0.54004,0.6702347,0.9740908,0.2274827,0.16975394,0.718163,0.04078002,0.39759344,0.20825125,0.15030104,0.27999067
mso,0.2961769,0.68301,0.7561659,0.30040807,0.3702011,0.32068864,0.42160633,0.1286009,0.586773,0.32056165,0.57729053,0.47161135,0.40786213,0.52310073,0.44408342,0.44255424,0.65668213,0.4444857,0.19509672,0.3977861
mta,0.9243156,0.26808232,0.3949455,0.8068096,0.54078805,0.16397,0.22327714,0.17526352,0.19336691,0.25155216,0.2321459,0.192459,0.9652803,0.041376702,0.8312573,0.5119021,0.46474895,0.119275615,0.18449086,0.7277211
mtb,0.85246074,0.4253344,0.8451566,0.93241197,0.5062251,0.32289883,0.03882955,0.1774298,0.18160294,0.4286583,0.497863,0.45344418,0.1326742,0.6317461,0.88323575,0.9108796,0.17982113,0.6988133,0.8145212,0.06916186
mtr,0.3102429,0.67913926,0.30592453,0.5924668,0.46433383,0.49242246,0.284297,0.41307735,0.29735336,0.41770756,0.80228335,0.58692956,0.4294371,0.41523504,0.6229975,0.2853326,0.79233825,0.2789873,0.28336906,0.30241585
mts,0.17323564,0.13995375,0.9921786,0.09116215,0.19441608,0.092557,0.3075336,0.9988495,0.13631527,0.99983764,0.123252824,0.24195075,0.14891967,0.1825738,0.15090396,0.99588984,0.11777815,0.19952996,0.19305384,0.12634705
mua,0.49673724,0.680179,0.33350107,0.15310207,0.59545606,0.53638,0.79363763,0.44696614,0.74379563,0.7413031,0.92639863,0.5906649,0.29424536,0.6225771,0.39886448,0.58949554,0.6294788,0.3830177,0.5877687,0.14738429
muh,0.28252482,0.48300493,0.2588621,0.27086043,0.3238558,0.77405775,0.8052207,0.7348323,0.3838623,0.29607695,0.23150814,0.24460025,0.22150964,0.71936506,0.11311242,0.16602166,0.7176926,0.48935428,0.31205696,0.30645603
muj,0.37546986,0.08892172,0.2757217,0.5737658,0.2070612,0.8658624,0.0776737,0.08652918,0.071936585,0.07684092,0.24611425,0.33344454,0.07053636,0.53795666,0.3488512,0.63772154,0.15177348,0.7642306,0.09677625,0.08404121
mvd,0.25297105,0.22296193,0.36044943,0.64322984,0.14302534,0.17715077,0.7467408,0.39181888,0.8445543,0.9163355,0.460966,0.16493285,0.92526484,0.6304931,0.4854293,0.9158033,0.3063565,0.3904385,0.9314889,0.30962187
mve,0.13815722,0.99941075,0.14487064,0.10087056,0.14786507,0.26222903,0.12220582,0.101914436,0.16737698,0.998104,0.35374534,0.99816096,0.98030436,0.31458205,0.13575584,0.060547557,0.31129527,0.14540404,0.9961826,0.4662567
mvs,0.354707,0.15014838,0.7904718,0.18124822,0.15618424,0.38892013,0.2823512,0.37970158,0.18457386,0.0850337,0.6336598,0.1779557,0.22260088,0.19535303,0.71272117,0.111166224,0.0831766,0.7056687,0.090723075,0.5227947
mwd,0.30503812,0.5867517,0.5486749,0.42202625,0.4148956,0.8397937,0.22178859,0.23946632,0.90421236,0.6885967,0.3708833,0.47195998,0.8634186,0.471516,0.40643167,0.42770842,0.14125136,0.12281992,0.4768489,0.20549366
mwg,0.99616855,0.13593397,0.99519074,0.11779034,0.13293202,0.21046612,0.13070129,0.06882737,0.15053143,0.074501455,0.46787524,0.13979651,0.9928254,0.99593884,0.14335981,0.25802743,0.13666561,0.17293686,0.20821258,0.26357436
mwh,0.52382946,0.36429822,0.6495257,0.34526083,0.328954,0.92114604,0.086245574,0.19116181,0.27514547,0.23559538,0.33603135,0.36177105,0.16621771,0.6790287,0.22963682,0.42087147,0.5054954,0.06445058,0.6011238,0.20368823
mws,0.28655654,0.35038456,0.646754,0.24881262,0.28535688,0.61711025,0.09981553,0.521945,0.2716989,0.20151548,0.41639054,0.5773065,0.45519584,0.11889465,0.18991964,0.4406507,0.17898986,0.1214231,0.75818413,0.71156764
mxk,0.11722374,0.5533133,0.15021881,0.030473143,0.059734784,0.1782904,0.14552921,0.22150746,0.24596839,0.15040538,0.08843133,0.15361127,0.19351754,0.99810493,0.9895158,0.13392074,0.14676034,0.1634252,0.48159152,0.22968292
mxs,0.10550864,0.7338151,0.5876119,0.752071,0.48776245,0.4369837,0.10674057,0.67102706,0.4391421,0.66371775,0.6576139,0.39118686,0.54407066,0.3160584,0.36586893,0.5735297,0.6505164,0.44615585,0.43419194,0.44194075
myg,0.1972909,0.34734166,0.58110726,0.5048512,0.64150167,0.60099065,0.3345939,0.48130786,0.496584,0.61436087,0.09281528,0.13198248,0.60975707,0.23360983,0.5052761,0.19852877,0.097312406,0.6480944,0.114411056,0.3725407
mym,0.66880554,0.17410879,0.1930879,0.40420365,0.7940172,0.3107805,0.05644775,0.49199256,0.14348185,0.5262575,0.08274679,0.13471717,0.053348448,0.08023571,0.1229942,0.67642045,0.37240598,0.12553118,0.9727999,0.23454523
myn,0.50766015,0.42316014,0.2270382,0.34332845,0.57582873,0.21267447,0.14805733,0.7638659,0.13639015,0.35744068,0.79675496,0.28722894,0.13848835,0.72450924,0.43121666,0.9236665,0.5209436,0.041011058,0.15667662,0.8231499
mzk,0.7957238,0.12153495,0.39669412,0.13473922,0.7075658,0.5067152,0.12614772,0.47715423,0.1512129,0.13435438,0.12676153,0.14409286,0.2739603,0.9526942,0.40276125,0.7804802,0.2299008,0.14112462,0.77163726,0.89986783
mzl,0.28274155,0.25950727,0.6626315,0.8562652,0.082956865,0.56965095,0.5203395,0.7890032,0.11422567,0.14997232,0.20199867,0.44467276,0.8877375,0.41633862,0.27636218,0.054466404,0.24107009,0.59782493,0.15846136,0.19046086
mzp,0.13373208,0.7911968,0.7336788,0.2485562,0.7797343,0.19114947,0.43013662,0.392112,0.119678095,0.33708665,0.107243344,0.48134786,0.09798308,0.83924526,0.2020514,0.14496648,0.758711,0.7610508,0.10023528,0.93996125
naj,0.10784681,0.9972789,0.72758436,0.04065071,0.11804199,0.11938231,0.19654131,0.18541373,0.50309265,0.9980561,0.14426456,0.19104668,0.143085,0.22433773,0.14683513,0.11808245,0.130864,0.9796587,0.37459078,0.13752297
nat,0.98807335,0.123821214,0.124199905,0.20713913,0.14527878,0.18828279,0.41910505,0.9975042,0.2560769,0.11278705,0.13874677,0.09646432,0.1625332,0.46259275,0.120575465,0.99448335,0.2337045,0.98363906,0.9951242,0.057090934
nbb,0.24793565,0.93512625,0.31001696,0.27276054,0.2529241,0.913694,0.22209594,0.17808741,0.1862352,0.25944752,0.21281649,0.19820431,0.16406575,0.39056027,0.18386883,0.9338207,0.1402747,0.44306654,0.22721393,0.19468664
nbu,0.57037175,0.37502787,0.6153543,0.52668977,0.5205579,0.19679795,0.30494738,0.57972515,0.32779258,0.23016453,0.11679443,0.5926915,0.54634035,0.51603365,0.4394434,0.1981543,0.20958966,0.77500415,0.8976222,0.48192793
nch,0.80295205,0.7384176,0.7966641,0.5672468,0.3051842,0.50051814,0.1490094,0.46851766,0.13441211,0.782398,0.42595357,0.34888956,0.59373593,0.3671583,0.70822924,0.441172,0.7944704,0.8023107,0.66221917,0.41609448
ndq,0.123518564,0.37264562,0.7146856,0.5097999,0.54364717,0.21548356,0.6623266,0.11495958,0.5468864,0.102098204,0.53469074,0.105634265,0.2656263,0.64397955,0.5914982,0.27657443,0.5182698,0.46258122,0.13206117,0.10485254
ndu,0.15238982,0.14708474,0.14443758,0.13037176,0.21065693,0.21671253,0.17453206,0.34460866,0.5347961,0.12344382,0.20122781,0.51255596,0.12441864,0.14412525,0.14630376,0.11369176,0.89404285,0.19090576,0.5134637,0.8395244
nej,0.7737025,0.2792537,0.38637605,0.8585544,0.56059426,0.9431771,0.35664332,0.2202402,0.3150261,0.7458619,0.15516281,0.31586546,0.08319248,0.47371706,0.4109285,0.32704496,0.41878772,0.8730147,0.562691,0.53655094
ney,0.507092,0.33294755,0.17979598,0.59889376,0.35187125,0.12321022,0.321826,0.70744586,0.1266252,0.76215696,0.7438729,0.33177638,0.12626201,0.39061654,0.8170059,0.5592387,0.3532731,0.12505338,0.34212226,0.1345101
nfj,0.6725377,0.6576591,0.49098235,0.15270294,0.83324265,0.6006005,0.5858182,0.6618147,0.47320852,0.58491623,0.64727205,0.1611627,0.15190317,0.16397302,0.65881896,0.6953987,0.67823464,0.7064816,0.3950223,0.17162737
nfk,0.64367175,0.14627197,0.435434,0.74814063,0.28619596,0.41010374,0.7973864,0.21210751,0.40216482,0.59922576,0.117018625,0.09190605,0.6053232,0.42187858,0.6238441,0.3073343,0.45560804,0.17484468,0.17372406,0.7145109
nfl,0.1881453,0.6683122,0.19225186,0.22040172,0.103891134,0.28922316,0.28180152,0.25002542,0.07732514,0.21718605,0.29285938,0.2581595,0.4052383,0.25797147,0.23429719,0.32451183,0.18021531,0.38493234,0.26940882,0.72563446
nfq,0.45416766,0.53641987,0.35392022,0.4446157,0.7132774,0.634412,0.5402553,0.4188529,0.73647875,0.4675942,0.22604066,0.50524974,0.5356553,0.27408862,0.70529795,0.5752801,0.29484028,0.6067809,0.4857747,0.57311136
nfv,0.53310925,0.24333064,0.29862672,0.056663856,0.2298024,0.39799798,0.41999337,0.24908158,0.49581707,0.6748458,0.21461424,0.65334255,0.70566875,0.3931503,0.3064453,0.11186797,0.36809155,0.11813024,0.120410755,0.09659761
nfy,0.5958148,0.7368716,0.85924333,0.82852626,0.82161045,0.4299552,0.6483538,0.13783151,0.5784089,0.38757437,0.7234703,0.81200904,0.27333587,0.8467898,0.62828285,0.5272971,0.7905867,0.52367926,0.613333,0.91186094
ngb,0.30388358,0.49784634,0.45486,0.95248854,0.37773082,0.16854745,0.9608076,0.9683498,0.32778096,0.30387086,0.9797061,0.96168923,0.24115202,0.45348582,0.19837165,0.98472893,0.30344748,0.3997279,0.11998536,0.96484256
ngi,0.70003927,0.60480154,0.28956947,0.13963678,0.85556966,0.17319536,0.3646475,0.17895308,0.5993358,0.84864235,0.14709406,0.40081537,0.14662209,0.14020023,0.4369664,0.80567783,0.85313785,0.65345085,0.117047094,0.82980824
ngl,0.16555005,0.27983797,0.1329343,0.5302217,0.11408185,0.5827842,0.7223414,0.13272157,0.13762043,0.06585783,0.1707232,0.62803733,0.91248214,0.4363101,0.29045478,0.09002741,0.12984034,0.56946826,0.10698113,0.94962394
ngp,0.20980832,0.5583887,0.25282538,0.6550999,0.5743277,0.39149284,0.1620399,0.27728567,0.8206238,0.6272141,0.5505225,0.63546133,0.5535,0.18383595,0.6554762,0.48898393,0.64259624,0.5440047,0.21973082,0.15984954
ngr,0.24926043,0.8556932,0.48811197,0.8617113,0.37060374,0.48721433,0.8937169,0.3321793,0.29965222,0.89661235,0.14061084,0.48867214,0.6314687,0.42220578,0.79027665,0.13950704,0.48470867,0.3868996,0.43191645,0.71475184
nhi,0.20486668,0.3746549,0.92374885,0.09181203,0.10603137,0.43557125,0.44749147,0.71960545,0.47315994,0.8122106,0.5979441,0.28976613,0.42548627,0.2701367,0.85601866,0.18769684,0.56820035,0.350678,0.85418177,0.88803524
nhp,0.37633583,0.4313294,0.6945036,0.12805521,0.2955085,0.8239738,0.52084696,0.31068534,0.69132113,0.2298566,0.09330682,0.31565154,0.24349731,0.6728672,0.52528393,0.24911487,0.5829787,0.47037792,0.3577569,0.4130997
nhq,0.16730183,0.24314591,0.1542199,0.47997746,0.5127654,0.53718436,0.61654353,0.2632907,0.699602,0.5432124,0.25583082,0.55884326,0.5355419,0.63132834,0.7218596,0.8488171,0.8739352,0.34121388,0.1350749,0.19421978
nhs,0.28626147,0.26292753,0.47332788,0.73434204,0.8460751,0.92650163,0.18816355,0.89112043,0.5870801,0.5937518,0.5499493,0.46739817,0.8387006,0.6176608,0.6001956,0.16985115,0.31017616,0.5731582,0.6950048,0.68443215
nio,0.43159193,0.7950988,0.6964406,0.6111777,0.66442215,0.18907619,0.45604193,0.26305526,0.18678463,0.353084,0.77606076,0.6154792,0.49209204,0.73674345,0.7052177,0.41104597,0.5441009,0.95253706,0.18514964,0.27882576
nip,0.5056867,0.6053069,0.7434896,0.146846,0.17840427,0.9249456,0.8599833,0.86938494,0.19931245,0.21971703,0.41497305,0.36686027,0.28972173,0.6382594,0.56119275,0.69344914,0.16411309,0.871568,0.5317787,0.83371556
nit,0.2793334,0.7823802,0.117070675,0.8311152,0.31626216,0.13473924,0.13119072,0.74426794,0.9456401,0.18093547,0.49919194,0.13293737,0.11752094,0.5402838,0.13917351,0.11077641,0.33507118,0.23416787,0.48434424,0.14095822
niz,0.7907216,0.44745317,0.95502824,0.702001,0.15528592,0.95832896,0.86789465,0.16642317,0.77422154,0.13601258,0.97666734,0.29205889,0.4552781,0.8086673,0.6969852,0.17873861,0.68086445,0.15667811,0.56054753,0.2641183
njn,0.66554797,0.58078694,0.2245392,0.4555027,0.097806685,0.35237405,0.086793035,0.08389678,0.25823522,0.089894585,0.13958834,0.5429898,0.37690178,0.32562953,0.3704239,0.079343215,0.3305549,0.7116326,0.2498047,0.1711476
njq,0.2713567,0.2773698,0.0946717,0.08822206,0.4378895,0.12077944,0.14867727,0.23435266,0.25101674,0.47665715,0.31045276,0.26585466,0.10894317,0.31050107,0.48934865,0.48346677,0.25532302,0.14455533,0.35202563,0.37156463
nkt,0.31368512,0.15912625,0.30995953,0.2307852,0.19588658,0.11229931,0.9832286,0.9667473,0.255916,0.96235013,0.1542431,0.12268024,0.50048184,0.16065677,0.101492815,0.16954133,0.9925933,0.136774,0.26708317,0.9366238
nla,0.2213459,0.9873667,0.18431847,0.9980075,0.20694077,0.14278716,0.15359172,0.99925447,0.1995134,0.07792319,0.99688625,0.96482396,0.10386337,0.113200895,0.31924456,0.9603306,0.21133232,0.08121905,0.99777246,0.03894336
nlf,0.07591604,0.76189464,0.15760595,0.7920212,0.55103445,0.0982358,0.3295421,0.08223147,0.16452038,0.20831934,0.44909716,0.43437308,0.29951128,0.29310668,0.5665721,0.63814604,0.68714774,0.09241614,0.3416168,0.19435158
nli,0.43960303,0.17060678,0.15916632,0.422611,0.3866069,0.18659261,0.6748146,0.86723435,0.45595235,0.7104475,0.36170316,0.582765,0.18212447,0.37272495,0.5089313,0.5196463,0.7463827,0.51176786,0.41516754,0.26522928
nlp,0.92999613,0.53482676,0.5930247,0.17343938,0.63180965,0.37107426,0.7567373,0.8902229,0.2518126,0.8679004,0.39261043,0.6976949,0.14858368,0.19973508,0.17611277,0.21147296,0.6234871,0.51975024,0.15803602,0.47054976
nml,0.96775126,0.25052577,0.05393964,0.20424533,0.20096272,0.22161597,0.24893403,0.16574903,0.8808682,0.3927672,0.99680555,0.33830604,0.3247006,0.986218,0.19300741,0.3021047,0.9894785,0.17136362,0.111295804,0.22482923
nmr,0.2423873,0.17044225,0.28962997,0.99444526,0.19985983,0.21136352,0.9893789,0.14018781,0.474652,0.9939897,0.25233716,0.17466974,0.07853134,0.99652684,0.25407964,0.45340902,0.16524401,0.99683803,0.22646871,0.3993991
nmt,0.5038422,0.3323621,0.6151271,0.4443708,0.29908592,0.7167517,0.29238608,0.4984402,0.28806615,0.5899279,0.6202308,0.6848277,0.3485626,0.6209978,0.71152514,0.57164127,0.4129082,0.4901944,0.24550508,0.47867984
nmz,0.15088293,0.91149664,0.058697388,0.7188684,0.11062973,0.060591057,0.062323555,0.068694174,0.38507074,0.23963688,0.63187885,0.10136444,0.74821603,0.11543628,0.063486375,0.7222895,0.22339532,0.106183216,0.12314513,0.9090125
nna,0.45636743,0.1936369,0.67182237,0.39939368,0.6062454,0.8197294,0.6946494,0.16663872,0.1414361,0.87467265,0.5292355,0.3423829,0.33525527,0.14105877,0.17881167,0.6762221,0.5232482,0.34263343,0.26733008,0.4697817
nnl,0.5160761,0.32398608,0.3073542,0.17235896,0.14108953,0.12590435,0.59030867,0.16982552,0.84902215,0.43205494,0.12639938,0.60400516,0.5139986,0.13043065,0.924407,0.3855331,0.6107018,0.1534844,0.16003358,0.34022063
nny,0.7679286,0.18431392,0.14668411,0.6946471,0.7371022,0.3720118,0.93070775,0.70847046,0.8122954,0.109715775,0.19664794,0.83540887,0.11069021,0.61022365,0.15917078,0.19452909,0.58255166,0.30346084,0.79942036,0.2557432
nnz,0.22572863,0.1229414,0.68801177,0.26897138,0.71838987,0.11182236,0.16572529,0.15098462,0.15242037,0.25785324,0.29822788,0.6643858,0.7432508,0.11679001,0.5274574,0.12283099,0.5445081,0.9600174,0.13012639,0.12102881
noc,0.58358276,0.8162104,0.5056197,0.43213934,0.85817116,0.19552848,0.4606262,0.6965233,0.5630835,0.40015393,0.5947451,0.70098925,0.27461123,0.59629446,0.855987,0.5623088,0.21827383,0.29543108,0.1912061,0.10936095
noj,0.69926816,0.26728088,0.30436894,0.27033705,0.2204568,0.48172408,0.169945,0.30224985,0.19389287,0.36556935,0.63651276,0.6408808,0.39160898,0.5753484,0.16683665,0.27275032,0.7363521,0.73395693,0.9364837,0.5540717
npf,0.11766414,0.26354307,0.5245739,0.8071184,0.3826936,0.692714,0.39655358,0.8047524,0.85687184,0.5982143,0.12098813,0.108558066,0.37348187,0.7168814,0.28563124,0.17788538,0.19021514,0.7281231,0.10634521,0.45198536
npp,0.3345877,0.5083891,0.18595177,0.9981921,0.1891005,0.15067351,0.1614472,0.16400936,0.33041245,0.38540897,0.13056809,0.161955,0.18681672,0.11255663,0.18021742,0.15469834,0.1505593,0.66570723,0.9973453,0.10962421
npq,0.760892,0.061507687,0.68434507,0.06580114,0.3109828,0.5236055,0.42145842,0.25963852,0.20516656,0.1272299,0.09961604,0.10617663,0.1274555,0.42298505,0.27385172,0.7442961,0.38255203,0.04577271,0.32075024,0.24879043
npz,0.27491915,0.21338823,0.097849116,0.6276188,0.35763532,0.45944166,0.21672118,0.6197595,0.06947178,0.30774438,0.66416675,0.67475384,0.32862347,0.20031622,0.52556705,0.588822,0.2597635,0.21000338,0.67680347,0.83103687
nqf,0.5026294,0.46502835,0.54483676,0.36754435,0.4965882,0.41665125,0.6507656,0.7111089,0.47318527,0.49224234,0.5216319,0.57776433,0.6317642,0.2453501,0.41338196,0.3908623,0.46417654,0.19665813,0.509184,0.18477446
nqg,0.44768906,0.17673177,0.1942114,0.6364496,0.18930241,0.3919305,0.20642298,0.27987403,0.8368568,0.17814492,0.89494246,0.19858263,0.83393663,0.9207982,0.3386476,0.18588051,0.2007004,0.6889225,0.30294302,0.5074086
nqx,0.27601016,0.29674053,0.8464482,0.2984291,0.15707046,0.23142752,0.38658637,0.2452768,0.4276606,0.7352995,0.30673355,0.15862158,0.29101378,0.2696388,0.13876747,0.30282313,0.2731932,0.09792574,0.87170446,0.23735678
nra,0.6865301,0.36547655,0.73142856,0.61526054,0.11713578,0.39050382,0.10297192,0.6413252,0.35528427,0.35680506,0.118378535,0.35615867,0.32781556,0.80391085,0.28700602,0.35751238,0.11186986,0.09563983,0.30752802,0.29280266
nrm,0.6729526,0.33174092,0.7687213,0.39693892,0.7062821,0.4557339,0.9531707,0.3175661,0.14968544,0.53949845,0.26871914,0.30961007,0.42536432,0.33419496,0.8955063,0.29189673,0.61499906,0.8417145,0.03600174,0.6466739
nro,0.6082494,0.49289358,0.5768049,0.3197539,0.5418329,0.23640056,0.38894814,0.63913405,0.245785,0.73693573,0.25892162,0.36262617,0.42006654,0.35321996,0.8532305,0.6961291,0.639967,0.24001399,0.22456683,0.66077477
nsh,0.13560554,0.1928289,0.3125213,0.28532916,0.37899047,0.19171567,0.7363341,0.3382933,0.30337203,0.6429707,0.38233387,0.8063208,0.49588206,0.8299281,0.30760124,0.6228465,0.14960922,0.571117,0.6740124,0.14656785
nsm,0.5830858,0.536365,0.19664851,0.41975048,0.64573395,0.11539115,0.04707548,0.053640146,0.20358926,0.093443014,0.62094855,0.10030615,0.06836069,0.034218978,0.63162816,0.057961524,0.40585244,0.636096,0.0552226,0.3028354
ntr,0.63296777,0.436492,0.9960834,0.9996929,0.3692935,0.3662297,0.99919325,0.1524614,0.076290324,0.1392455,0.12658617,0.160871,0.3420723,0.95392185,0.99947655,0.20983471,0.053409155,0.2506475,0.104649216,0.07577908
nud,0.5041944,0.14879683,0.277304,0.87884563,0.2549239,0.6242964,0.434703,0.91442883,0.3362576,0.26117343,0.3258277,0.17000523,0.2045871,0.70270145,0.5620302,0.27572614,0.4032141,0.14475375,0.20518392,0.5191618
